question_id,respondent_id,timestamp,year,intent_id,intent,language,text
Q000244,3,2026-02-18 16:46:55.511,1,18,Tooling / Environment Setup,Mixed,Tooling ki?
Q000245,3,2026-02-18 16:46:55.511,1,18,Tooling / Environment Setup,Mixed,VS Code e Python interpreter set korbo kivabe?”
Q000246,3,2026-02-18 16:46:55.511,1,18,Tooling / Environment Setup,Bangla,Codebooks কি?
Q000247,3,2026-02-18 16:46:55.511,1,19,Career / Internship / Interview Prep,English,what is internship?
Q000248,3,2026-02-18 16:46:55.511,1,19,Career / Internship / Interview Prep,English,How should I prepare for an internship interview in 30 days?
Q000249,3,2026-02-18 16:46:55.511,1,19,Career / Internship / Interview Prep,Mixed,Internship interview er jonno DS/Algo ki porbo first?”
Q000250,3,2026-02-18 16:46:55.511,1,19,Career / Internship / Interview Prep,Mixed,Interview prep kivabe ki kore?
Q000251,3,2026-02-18 16:46:55.511,1,19,Career / Internship / Interview Prep,Bangla,Career কিভাবে ভালভাবে গুছাব?
Q000252,3,2026-02-18 16:46:55.511,1,20,Exam / Assignment / Course Admin,English,How can we well in exam?
Q000253,3,2026-02-18 16:46:55.511,1,20,Exam / Assignment / Course Admin,English,Which topics are most important for the OS midterm?
Q000254,3,2026-02-18 16:46:55.511,1,20,Exam / Assignment / Course Admin,Mixed,Assignment submit korar format ki? late দিলে penalty hobe?
Q000255,3,2026-02-18 16:46:55.511,1,20,Exam / Assignment / Course Admin,Mixed,Assignment a kivabe vlo korte hoy?
Q000256,3,2026-02-18 16:46:55.511,1,20,Exam / Assignment / Course Admin,Bangla,Assignment সাবমিট করার নিয়ম কি?
Q000257,4,2026-02-18 16:47:02.958,1,1,Debugging / Error Fixing,English,How Debugging is Done?
Q000258,4,2026-02-18 16:47:02.958,1,1,Debugging / Error Fixing,English,What is logical error?
Q000259,4,2026-02-18 16:47:02.958,1,1,Debugging / Error Fixing,Mixed,"Fault, Error abong Failure er moddhe parthokko explain koro?"
Q000260,4,2026-02-18 16:47:02.958,1,1,Debugging / Error Fixing,Mixed,Logical error explain koro?
Q000261,4,2026-02-18 16:47:02.958,1,1,Debugging / Error Fixing,Bangla,ডিবাগিং কাকে বলে?
Q000262,4,2026-02-18 16:47:02.958,1,2,How-to Implementation,English,How do I implement linear search in C?
Q000263,4,2026-02-18 16:47:02.958,1,2,How-to Implementation,English,Implement a program to reverse a Linked List.
Q000264,4,2026-02-18 16:47:02.958,1,2,How-to Implementation,Mixed,Recursion use kore factorial ber koro?
Q000265,4,2026-02-18 16:47:02.958,1,2,How-to Implementation,Mixed,Kivabe login authorization system implementation korbo?
Q000266,4,2026-02-18 16:47:02.958,1,2,How-to Implementation,Bangla,কিভাবে সি++ কোড লিস্ট করবো?
Q000267,4,2026-02-18 16:47:02.958,1,3,Concept Explanation / Clarification,English,How Does Recursion Work?
Q000268,4,2026-02-18 16:47:02.958,1,3,Concept Explanation / Clarification,English,Why Base Case is Important?
Q000269,4,2026-02-18 16:47:02.958,1,3,Concept Explanation / Clarification,Mixed,Time Complexity ki?
Q000270,4,2026-02-18 16:47:02.958,1,3,Concept Explanation / Clarification,Mixed,Stack ki?
Q000271,4,2026-02-18 16:47:02.958,1,3,Concept Explanation / Clarification,Bangla,পয়েন্টার কি ?
Q000272,4,2026-02-18 16:47:02.958,1,4,Algorithm Choice / Strategy,English,Difference between BFS and DFS?
Q000273,4,2026-02-18 16:47:02.958,1,4,Algorithm Choice / Strategy,English,Difference between Brute Force vs Optimized Algorithm?
Q000274,4,2026-02-18 16:47:02.958,1,4,Algorithm Choice / Strategy,Mixed,Kokhon Stack use korbo ar kokhon Queue?
Q000275,4,2026-02-18 16:47:02.958,1,4,Algorithm Choice / Strategy,Mixed,Hash Table vs Array: konta faster lookup er jonno?
Q000276,4,2026-02-18 16:47:02.958,1,4,Algorithm Choice / Strategy,Bangla,বিএফএস কি ?
Q000277,4,2026-02-18 16:47:02.958,1,5,Data Structures,English,"Compare Array, Linked List, and Hash Table for searching operations."
Q000278,4,2026-02-18 16:47:02.958,1,5,Data Structures,English,"Explain how a Stack can be used for expression evaluation (infix, postfix, prefix)."
Q000279,4,2026-02-18 16:47:02.958,1,5,Data Structures,Mixed,Array na Linked List? Insertion & Deletion er jonno konta efficient?
Q000280,4,2026-02-18 16:47:02.958,1,5,Data Structures,Mixed,Stack vs Queue: kokhon konta use kora uchit?
Q000281,4,2026-02-18 16:47:02.958,1,5,Data Structures,Bangla,ডিএস কি?
Q000282,4,2026-02-18 16:47:02.958,1,6,Time & Space Complexity,English,Single loop vs nested loop: Time complexity comparison?
Q000283,4,2026-02-18 16:47:02.958,1,6,Time & Space Complexity,English,"Binary Search er best, worst, average case time complexity?"
Q000284,4,2026-02-18 16:47:02.958,1,6,Time & Space Complexity,Mixed,Ei array er duplicate remove korte hole best time complexity ki?
Q000285,4,2026-02-18 16:47:02.958,1,6,Time & Space Complexity,Mixed,Memory-constrained environment e large dataset handle korar strategy?
Q000286,4,2026-02-18 16:47:02.958,1,6,Time & Space Complexity,Bangla,টাইম কমপ্লেক্সিটি কি?
Q000287,4,2026-02-18 16:47:02.958,1,7,Programming Language Syntax / Features,English,Explain pass by value vs pass by reference in C/Java.
Q000288,4,2026-02-18 16:47:02.958,1,7,Programming Language Syntax / Features,English,Explain static vs instance variables in Java.
Q000289,4,2026-02-18 16:47:02.958,1,7,Programming Language Syntax / Features,Mixed,Python e list vs tuple er difference?
Q000290,4,2026-02-18 16:47:02.958,1,7,Programming Language Syntax / Features,Mixed,C te printf vs puts difference?
Q000291,4,2026-02-18 16:47:02.958,1,7,Programming Language Syntax / Features,Bangla,জাভা জেনেরিকস এর অ্যাডভান্টেজ কি?
Q000292,4,2026-02-18 16:47:02.958,1,8,Object-Oriented Programming (OOP),English,Inheritance vs Composition: difference and use-case?
Q000293,4,2026-02-18 16:47:02.958,1,8,Object-Oriented Programming (OOP),English,Constructor vs Destructor in C++ / Java: difference?
Q000294,4,2026-02-18 16:47:02.958,1,8,Object-Oriented Programming (OOP),Mixed,Encapsulation ki? Example shoho explain koro.
Q000295,4,2026-02-18 16:47:02.958,1,8,Object-Oriented Programming (OOP),Mixed,Polymorphism er types ki? Example shoho explain koro.
Q000296,4,2026-02-18 16:47:02.958,1,8,Object-Oriented Programming (OOP),Bangla,অবজেক্ট ওরিয়েন্টেড প্রোগ্রামিং কি?
Q000297,4,2026-02-18 16:47:02.958,1,9,Database / SQL,English,DELETE vs TRUNCATE vs DROP difference?
Q000298,4,2026-02-18 16:47:02.958,1,9,Database / SQL,Mixed,Index ki? Index keno use kore?
Q000299,4,2026-02-18 16:47:02.958,1,9,Database / SQL,Mixed,ACID properties ki?
Q000300,4,2026-02-18 16:47:02.958,1,9,Database / SQL,Bangla,ডাটাবেস কি?
Q000301,4,2026-02-18 16:47:02.958,1,10,Operating Systems (OS),English,"Explain page replacement algorithms (FIFO, LRU, Optimal)."
Q000302,4,2026-02-18 16:47:02.958,1,10,Operating Systems (OS),English,Explain difference between internal and external fragmentation.
Q000303,4,2026-02-18 16:47:02.958,1,10,Operating Systems (OS),Mixed,Virtual memory ki?
Q000304,4,2026-02-18 16:47:02.958,1,10,Operating Systems (OS),Mixed,Deadlock ki? Deadlock er 4 conditions ki ki?
Q000305,4,2026-02-18 16:47:02.958,1,10,Operating Systems (OS),Bangla,অপারেটিং সিস্টেম কি?
Q000306,4,2026-02-18 16:47:02.958,1,11,Computer Networks,English,We don’t know about DNS.
Q000307,4,2026-02-18 16:47:02.958,1,11,Computer Networks,English,How to use UDP?
Q000308,4,2026-02-18 16:47:02.958,1,11,Computer Networks,Mixed,Computer networks kivabe kaj kore?
Q000309,4,2026-02-18 16:47:02.958,1,11,Computer Networks,Mixed,Intranet kivabe kaj kore?
Q000310,4,2026-02-18 16:47:02.958,1,11,Computer Networks,Bangla,ইন্টারনেট এবং ইন্ট্রানেট এর মধ্যে পার্থক্য করো?
Q000311,4,2026-02-18 16:47:02.958,1,12,Web Development,English,What is web engineering?
Q000312,4,2026-02-18 16:47:02.958,1,12,Web Development,English,How work toaster in website?
Q000313,4,2026-02-18 16:47:02.958,1,12,Web Development,Mixed,CSS na Java script use kora better?
Q000314,4,2026-02-18 16:47:02.958,1,12,Web Development,Mixed,Kivabe website e login system implement korbo?
Q000315,4,2026-02-18 16:47:02.958,1,12,Web Development,Bangla,হিরো সেকশন কিভাবে কাজ করে?
Q000316,4,2026-02-18 16:47:02.958,1,13,Software Engineering / SDLC,English,How can I do clean code practice?
Q000317,4,2026-02-18 16:47:02.958,1,13,Software Engineering / SDLC,Mixed,Kivabe software host kora hoi?
Q000318,4,2026-02-18 16:47:02.958,1,13,Software Engineering / SDLC,Mixed,pytest kivabe kaj kore?
Q000319,4,2026-02-18 16:47:02.958,1,13,Software Engineering / SDLC,Bangla,জে ইউনিট কি?
Q000320,4,2026-02-18 16:47:02.958,1,14,Machine Learning / AI,English,What is Api in AI?
Q000321,4,2026-02-18 16:47:02.958,1,14,Machine Learning / AI,English,How can I handle overfitting in ML?
Q000322,4,2026-02-18 16:47:02.958,1,14,Machine Learning / AI,Mixed,Machine learning ki onek kothin?
Q000323,4,2026-02-18 16:47:02.958,1,14,Machine Learning / AI,Mixed,ML kivabe kaj kore?
Q000324,4,2026-02-18 16:47:02.958,1,14,Machine Learning / AI,Bangla,কিভাবে ডেটাসেট তৈরি করবো?
Q000325,4,2026-02-18 16:47:02.958,1,15,Cybersecurity,English,What is two factor authentication?
Q000326,4,2026-02-18 16:47:02.958,1,15,Cybersecurity,English,What is cryptography?
Q000327,4,2026-02-18 16:47:02.958,1,15,Cybersecurity,Mixed,Kivabe cyber attack prevent korbo?
Q000328,4,2026-02-18 16:47:02.958,1,15,Cybersecurity,Bangla,কিভাবে কোড সুরক্ষিত করবো?
Q000329,4,2026-02-18 16:47:02.958,1,16,Competitive Programming / Problem Solving,English,How can I expect in Competitive programming?
Q000330,4,2026-02-18 16:47:02.958,1,16,Competitive Programming / Problem Solving,English,How can I optimize TLE?
Q000331,4,2026-02-18 16:47:02.958,1,16,Competitive Programming / Problem Solving,Mixed,TLE chara kivabe optimize kora jai?
Q000332,4,2026-02-18 16:47:02.958,1,16,Competitive Programming / Problem Solving,Mixed,Kivane pattern analysis korbo?
Q000333,4,2026-02-18 16:47:02.958,1,16,Competitive Programming / Problem Solving,Bangla,কিভাবে প্রবলেম সলভিং এ দক্ষতা বাড়বো?
Q000334,4,2026-02-18 16:47:02.958,1,17,Project Guidance / System Architecture,English,How can I expect in design modules?
Q000335,4,2026-02-18 16:47:02.958,1,17,Project Guidance / System Architecture,English,Is stack very hard?
Q000336,4,2026-02-18 16:47:02.958,1,17,Project Guidance / System Architecture,Mixed,System architecture ki?
Q000337,4,2026-02-18 16:47:02.958,1,17,Project Guidance / System Architecture,Bangla,সিস্টেম ডিজাইন কি?
Q000338,4,2026-02-18 16:47:02.958,1,18,Tooling / Environment Setup,English,What is tooling?
Q000339,4,2026-02-18 16:47:02.958,1,18,Tooling / Environment Setup,English,What is Environment setup?
Q000340,4,2026-02-18 16:47:02.958,1,18,Tooling / Environment Setup,Bangla,ডকার কি?
Q000341,4,2026-02-18 16:47:02.958,1,19,Career / Internship / Interview Prep,English,What is career roadmap?
Q000342,4,2026-02-18 16:47:02.958,1,19,Career / Internship / Interview Prep,Mixed,Algo kokhon porbo?
Q000343,4,2026-02-18 16:47:02.958,1,19,Career / Internship / Interview Prep,Bangla,কিভাবে ইন্টারভিউ প্রিপারেশন নিবো?
Q000344,4,2026-02-18 16:47:02.958,1,20,Exam / Assignment / Course Admin,English,How can I best in exam?
Q000345,4,2026-02-18 16:47:02.958,1,20,Exam / Assignment / Course Admin,English,What is OS midterm?
Q000346,4,2026-02-18 16:47:02.958,1,20,Exam / Assignment / Course Admin,Mixed,Assignment submit korar niyom ki?
Q000347,4,2026-02-18 16:47:02.958,1,20,Exam / Assignment / Course Admin,Mixed,Assignment koto diner moddhe kora valo?
Q000348,4,2026-02-18 16:47:02.958,1,20,Exam / Assignment / Course Admin,Bangla,কোর্স অ্যাডমিন কি?
Q000349,5,2026-02-18 16:47:11.932,1,1,Debugging / Error Fixing,English,How can i do Debugging / Error Fixing?
Q000350,5,2026-02-18 16:47:11.932,1,1,Debugging / Error Fixing,English,How can i Learn Debugging / Error Fixing?
Q000351,5,2026-02-18 16:47:11.932,1,1,Debugging / Error Fixing,Mixed,"YouTube a vlo video na thakay, problem hoy sikte giye, tahole kon resources use korbo?"
Q000352,5,2026-02-18 16:47:11.932,1,1,Debugging / Error Fixing,Mixed,Resources koi pabo?
Q000353,5,2026-02-18 16:47:11.932,1,1,Debugging / Error Fixing,Bangla,আমার এই সম্পর্কে কোনো idea নাই।
Q000354,5,2026-02-18 16:47:11.932,1,2,How-to Implementation,English,How can i implement algorithm?
Q000355,5,2026-02-18 16:47:11.932,1,2,How-to Implementation,English,How can i learn algorithm?
Q000356,5,2026-02-18 16:47:11.932,1,2,How-to Implementation,Mixed,How can i be expert?
Q000357,5,2026-02-18 16:47:11.932,1,2,How-to Implementation,Mixed,"implement a boro problem, kokono kokono buji na!"
Q000358,5,2026-02-18 16:47:11.932,1,2,How-to Implementation,Bangla,আমি ্চিন্তা করতে পারি কিন্তু code লিখতে সমস্যা হয়
Q000359,5,2026-02-18 16:47:11.932,1,3,Concept Explanation / Clarification,English,What is recursion and how does it work?
Q000360,5,2026-02-18 16:47:11.932,1,3,Concept Explanation / Clarification,English,How does pointer works?
Q000361,5,2026-02-18 16:47:11.932,1,3,Concept Explanation / Clarification,Mixed,Structure use korte problem hoy!
Q000362,5,2026-02-18 16:47:11.932,1,3,Concept Explanation / Clarification,Mixed,Ami kivabe practice korbo
Q000363,5,2026-02-18 16:47:11.932,1,3,Concept Explanation / Clarification,Bangla,চিন্তা করতে পারি তবে code লিখতে সমস্যা হয়!
Q000364,5,2026-02-18 16:47:11.932,1,4,Algorithm Choice / Strategy,English,I Don't know about Algorithm
Q000365,5,2026-02-18 16:47:11.932,1,4,Algorithm Choice / Strategy,English,How can i learn it?
Q000366,5,2026-02-18 16:47:11.932,1,4,Algorithm Choice / Strategy,Mixed,Algorithm kivabe sikbo
Q000367,5,2026-02-18 16:47:11.932,1,4,Algorithm Choice / Strategy,Mixed,Algorithm sekar resources ki ki vlo hobe
Q000368,5,2026-02-18 16:47:11.932,1,4,Algorithm Choice / Strategy,Bangla,High level এর Algorithm শেখার জন্য কি কি ফলো করতে হবে?
Q000369,5,2026-02-18 16:47:11.932,1,5,Data Structures,English,what is Data Structures?
Q000370,5,2026-02-18 16:47:11.932,1,5,Data Structures,English,Where data structure used?
Q000371,5,2026-02-18 16:47:11.932,1,5,Data Structures,Mixed,Data structure ar kaj ki?
Q000372,5,2026-02-18 16:47:11.932,1,5,Data Structures,Mixed,Data structure koi sikbo
Q000373,5,2026-02-18 16:47:11.932,1,5,Data Structures,Bangla,Data Structures কতটা গুরুত্বপূর্ণ
Q000374,5,2026-02-18 16:47:11.932,1,6,Time & Space Complexity,English,how can i learn memory performance?
Q000375,5,2026-02-18 16:47:11.932,1,6,Time & Space Complexity,English,How can i be expert
Q000376,5,2026-02-18 16:47:11.932,1,6,Time & Space Complexity,Mixed,memory performance optimizing kore kivabe?
Q000377,5,2026-02-18 16:47:11.932,1,6,Time & Space Complexity,Mixed,memory kivabe kaj kore
Q000378,5,2026-02-18 16:47:11.932,1,6,Time & Space Complexity,Bangla,"Data কিভাবে memory থেকে আসে, পথটা কি আর কিভাবে কাজ করে?"
Q000379,5,2026-02-18 16:47:11.932,1,7,Programming Language Syntax / Features,English,How continue works?
Q000380,5,2026-02-18 16:47:11.932,1,7,Programming Language Syntax / Features,English,Where goto syntax used?
Q000381,5,2026-02-18 16:47:11.932,1,7,Programming Language Syntax / Features,Mixed,Syntax ar kaj sob pari na
Q000382,5,2026-02-18 16:47:11.932,1,7,Programming Language Syntax / Features,Mixed,Syntax use korteo problem hoy
Q000383,5,2026-02-18 16:47:11.932,1,7,Programming Language Syntax / Features,Bangla,File এর syntax গুলো কাজ জানি না সবগুলোই
Q000384,5,2026-02-18 16:47:11.932,1,8,Object-Oriented Programming (OOP),English,What is Object-Oriented Programming?
Q000385,5,2026-02-18 16:47:11.932,1,8,Object-Oriented Programming (OOP),English,Whare it is used?
Q000386,5,2026-02-18 16:47:11.932,1,8,Object-Oriented Programming (OOP),Mixed,Why it is important?
